WL_ch1,WL_ch2,WL_ch3,WL_ch4,WL_ch5,WL_ch6,WL_ch7,WL_ch8,WL_ch9,WL_ch10,restimulus
0.0179485036733163,4.374222770790097e-05,0.0001009493580894,0.0002386565540914,0.0001398696436301,0.0034701650637159,0.0285276131396777,0.0332343213195324,0.0004067350294294,0.0046386581195214,0.0
0.0006246610893739,8.268873957787857e-05,0.0001172434307697,0.0001561107643748,9.16189750561347e-05,0.000137553012482,0.0024996689298543,0.0002274093412348,5.433750921041754e-05,0.0064281774956826,0.0
0.0065818072273193,0.0423715199705796,0.0048596598384121,0.0164335530939067,0.0020196248994347,0.0005085755222577,0.0012748811510968,0.0123957112228222,0.0213069589582196,0.009392992184037,0.0
0.0067726753081909,0.0067570550261459,3.38385094317494e-05,7.86182979713463e-05,6.63839507540954e-05,0.0001056796744578,0.0303039304603661,0.0109582498256706,2.5994303577767195e-05,0.000617478926204,0.0
0.0033886380944227,0.0279135104657424,0.0141911845686921,0.0037274591559796,0.0013019438204551,0.0005907796248298,0.0180112653946939,0.0220347653420604,0.0240743332826666,0.0082285233922725,0.0
0.0452964871220056,0.0277521643708824,7.782850411913213e-05,0.0027399947833432,0.0001497830036516,0.0015119331510741,0.0332934809690414,0.0301617618062469,0.0009480253533938,0.0057008305793949,0.0
0.0128041360338787,0.0052933789464314,0.0016941660932224,0.0011216083005872,0.0294399049655962,0.0503853327591397,0.0732737154109883,0.0452253907237478,0.0336785046825262,0.0191883433485399,0.0
0.0025505032000662,0.0310306802148037,0.0170647124471633,0.0024545056170216,0.011818115259916,0.0090975656635985,0.0028643795575817,0.0047552850921189,0.0264774094891748,0.0092081225124117,0.0
0.0900795644421774,0.0136093785994798,0.0057525387957985,0.0002348622455958,0.0023077688909772,0.0032681903237905,0.0160832535135086,0.0539261691681011,0.0002287747733451,0.0030492736264118,0.0
0.0110478595463501,3.435997989748984e-06,6.869590034417434e-05,4.970892203726325e-05,1.3599181154812928e-05,0.0038744043912774,0.0106004392059251,0.0326863690185416,3.486589341591137e-05,0.0041276845232309,0.0
0.0046561433834064,0.0017757888810772,0.0001048352936544,3.1707431713133734e-06,8.786419436571623e-05,8.228632687883779e-05,0.0001456145120154,0.0018819704404154,0.0024024612977462,0.0001075151032534,0.0
0.0168566816815173,0.0360928100157102,0.007164900401374,0.0100428712924921,0.0041403694414832,0.0044771817138287,0.0125563335688631,0.0348179887470533,0.0151111399046939,0.0856289395685507,0.0
0.0642330691864104,0.0011605910248742,0.0009526365895131,7.222649941535531e-05,0.000178599868051,0.0045271271194293,0.0073625543801373,0.0240740969906546,0.000184046124202,0.0010003422865816,0.0
0.0027266892491853,3.7509131801910338e-06,2.134523977848036e-05,3.26692186769853e-07,4.9137635984067805e-06,4.229673753545832e-05,0.0217282771903462,0.0010553430597801,1.7174193639403135e-07,0.0031863304678521,0.0
0.001770262735454,3.631335914406307e-05,3.428392513312416e-05,1.1014602082724118e-05,0.000113377046592,0.0001391451590885,0.0007915926906417,0.000509271710743,5.694516489380009e-06,0.0002260678582503,0.0
0.0064239586871731,0.0029175617580346,0.0005945922201501,3.425910597109477e-06,7.089298796369211e-05,0.0003587942810912,0.0092336316988133,0.0043508439638151,0.0002690979194068,0.0029469567962806,0.0
0.007341469520104,0.0005246820050405,7.0038375370778e-05,3.952088566326227e-05,5.280437992335064e-05,0.0024831525006191,0.006143837701258,0.0057384066562082,0.0002258134604063,0.0035427766055115,0.0
9.490448731319396e-05,1.091946975998858e-05,3.17472341611752e-05,7.97534848872611e-05,0.000113892043355,0.0047329933607258,0.0077147056938439,0.00228725175282,8.130643766603683e-07,0.0020884475673873,0.0
0.0369260968694874,0.0059623049070039,0.0001024700047958,0.0001157880583178,0.001265111719969,0.0134429465298416,0.0811498261767534,0.0100733995801898,0.0003500266744837,0.0124932824272476,0.0
0.0282751106985006,0.0088650998228502,0.0083418802312266,6.15651453126382e-05,8.145850178813618e-05,0.0001616277922026,0.0164346838371679,0.0250927448312755,0.0001720507199592,0.0130125013335801,0.0
0.0007666043993411,2.354349239884392e-06,5.981764312259618e-05,3.076613510598824e-05,0.0012300000240939,0.0019655899506505,0.0036320725552652,0.004583094095757,0.0009315528761072,0.0036305835302814,0.0
0.0108099816152042,0.0127233816696673,3.616429338012444e-05,1.7591373395187129e-06,2.0344522797012543e-06,1.4924159214917652e-06,0.012250139472479,0.0084359426090517,0.0001703881499065,0.0278853609777232,0.0
0.0264606455208153,0.0003371067364295,0.0019801056195614,0.0010787462178438,0.0002392378566353,0.0008859069312517,0.0091167345954386,0.0148455321765138,0.0217007479545477,0.0060191887256169,0.0
0.0008868654522491,0.0005780845769028,0.000521228923726,0.0002153621162717,2.627832113085045e-05,0.0003337389675267,0.0168349008131643,0.0020626413696442,0.0038059859600426,0.0018895270279336,0.0
0.0003428290334054,8.123344265353665e-05,6.0886414068756726e-05,0.0001641046717069,0.0005269155284279,0.0073040828048472,0.0061865333171836,0.0184079115142135,1.4985040296942776e-05,0.0016656968086075,0.0
0.0341982292548588,0.0007613290534111,3.788171290463422e-05,1.4752171389373868e-06,9.470106646305552e-05,0.000628984182812,0.0065049193839675,0.006935263132672,1.6108046367313555e-06,0.0038822643764955,0.0
0.1620317517288586,0.0251274996951713,0.006273372370511,0.0236659229100258,0.003175168875456,0.012134821319515,0.0730863953288351,0.0837464095412267,0.0096917158928986,0.0098591673640004,0.0
0.0002282440136021,2.547915182542649e-05,4.72883399844754e-05,2.564959193636883e-05,0.0026921335872736,0.004764543338326,0.0019500783609078,0.003105361553184,0.0002319862328564,0.012181441070018,0.0
3.061318790748176e-05,2.393059535267528e-05,7.695710626068374e-05,1.4245404405832142e-05,0.001326209656247,0.006942661629201,0.0025513353743134,0.0009801575564775,0.000422842486644,0.0038822487578947,0.0
0.0192017189517639,0.000245920239352,0.0001377903307975,3.7835056530455616e-05,8.098862829845552e-06,0.0009138869770387,0.0342750181605525,0.0044428834057385,9.944340152230611e-06,0.0121746673401784,0.0
0.0008979248919982,3.400125934714324e-05,3.579526648332318e-05,3.28849261006796e-05,4.095384049369703e-05,0.0015347743326964,0.0121286527572404,0.0063199786960493,1.3836576708475825e-05,0.0162597615338044,0.0
0.0041952038786649,2.721127617787969e-05,2.9558335300316436e-05,1.8479753638599945e-05,3.334702329506117e-05,1.7661840217338828e-07,0.0047894534034405,0.002969117453894,1.6595518549837945e-06,1.3641206570120818e-05,0.0
0.0011794678474021,0.0002894370070469,0.0001527191829288,4.120183534282425e-05,9.213900970995047e-05,9.647908427905597e-06,0.0040054071872831,0.0052982996340127,0.0002034821686978,0.002055189406082,0.0
0.001369026130629,0.0030053097823247,0.0041433216811126,0.019714675144439,0.0061721129201624,0.0301268528250601,0.0353871482976176,0.0198342339312327,0.0048287294002188,0.0174101676526341,0.0
0.0132473198150724,0.0052110310911737,0.0094574912504589,0.002201742293222,7.470500050317042e-05,0.0005625898589894,0.0197010068786074,0.0138559103518009,0.0037816161612504,0.0035393913341934,0.0
0.0001044372146378,0.0004681876944971,1.3408452265374366e-05,3.05584374278578e-05,6.50841419447437e-05,0.0001057213676506,0.0045873968011259,0.0042264932482493,2.646023192437799e-07,0.0023828798796763,0.0
8.738920505885943e-05,0.000450640500634,0.0001142111210341,0.0002677371919369,0.0032465743513999,0.0150350500791086,0.0120772233748324,0.0483904543487146,2.0700010358319903e-05,0.0004488420564656,0.0
0.0027065384472157,0.0095020174561115,0.0045903526524361,0.0014742897575208,0.0036023789705044,0.002880682581859,0.0304444239934783,0.0141814105233791,0.0011334012330745,0.0487915469632716,0.0
0.0011772514219611,0.0009205926773096,4.606360020252901e-05,7.958903778888544e-05,0.0074474520846518,0.0105175749621259,0.0156470153074985,0.0008011212138989,0.0024310029659489,0.0128613789563891,0.0
0.0036431052848044,0.0016096340912164,0.0004619505319453,2.564001732242296e-05,0.0001251653322029,0.0006105642192179,0.03961828811948,0.0038900866950232,0.0002995443439252,0.0033658387710331,0.0
0.0143326861056598,0.0052316075919839,1.505714935278726e-05,5.151781908311476e-05,4.050152584092991e-05,0.0005691867885977,0.0041758258086882,0.0043910363898073,5.943621598897709e-05,0.0016374668140092,0.0
0.0201665966004224,0.000676883156078,0.0005589015301436,9.742504695220768e-05,5.444008066514492e-05,0.0001346311637562,0.0131952074958176,0.0348654077476038,0.0008120767061585,0.0005839884472831,0.0
0.0183958012954788,0.0014063997190182,5.792006164133086e-05,3.326459689568595e-05,4.471124585521012e-05,2.6523769881391795e-06,0.0034240674225655,0.0013787027200243,1.8764419661078564e-06,0.0003939392492107,0.0
0.0004544892958751,0.0007900701031671,0.0004244631252282,4.645842889435372e-05,7.136768026794844e-05,0.0002040476192954,0.000387196393715,0.0144350139218801,0.0004525949230728,0.0002888521005428,0.0
0.0053901496712172,0.0013663547719829,0.0007242014002587,0.0005975882414628,0.0014890531685856,0.0212356645540055,0.056390482546377,0.1077144664128113,0.002244421267216,0.0177015095958853,0.0
0.0125744250915328,0.000170780315777,0.0013429426580739,0.0024944945514705,0.0028803908011366,0.0146652695368808,0.013066864091297,0.0303622943838485,0.0026671219566391,0.0041112937894208,0.0
0.0058947574939116,0.0179561266639122,0.0034869798238936,0.0015132301017607,0.0010662881429855,0.0001611814627537,0.0085529693306422,0.0154508337062936,0.0162559525999158,0.0037902963201932,0.0
0.0004444515045909,0.0001639366282678,0.0867045692498978,0.1886766932176773,0.0007917415268956,0.0052564878637957,0.1222882857713579,0.0216531388054811,0.0779401463027089,0.1273373355504363,0.0
0.0022567128783391,0.0031285128279639,0.0014268652967884,2.553846259177074e-07,0.0002034133363836,0.0095680232617318,0.0072334956669453,0.0092886037849486,0.0009699397270219,0.007438611370389,0.0
0.0258343469641462,0.0030366184482568,0.0008005403714796,3.575213076462743e-05,0.0011645771927057,0.0005168449338941,0.0083687123103239,0.0087462305771965,7.281232515859428e-05,0.0062131664706257,0.0
0.0003982083194883,0.0002257486204947,4.504131616966684e-05,5.46882633196636e-05,0.0012713282706994,0.0287212015742329,0.0077087564607114,0.0028129485729018,0.0025372645619064,0.00919496508592,0.0
0.0001323630122609,2.2894333112829287e-05,2.6334423187455384e-05,2.8081927648256063e-05,3.106569147674201e-05,1.0148297602239916e-05,0.0060445091972057,0.0065826281552527,5.7313787168856815e-06,0.0046655422026896,0.0
0.0025515495496262,0.0001993680188661,0.0114276271895266,1.3426474179664694e-05,2.059223729851184e-05,0.000251196331799,0.008494715604755,0.0004435063010337,1.7645110341698612e-06,0.0015432262998022,0.0
0.0430157357545669,0.0197904346533579,0.020656042225072,0.0002941381619834,0.000156757455643,0.000580753947685,0.016119686570617,0.005892254605112,0.0184662155198877,0.0132747717148286,0.0
0.0098662300366429,0.0009909504893788,2.4408490878342817e-05,1.817120461325688e-06,0.0002860855823798,0.0200611693274831,0.0590290740681526,0.0307223418624364,0.0001482773338522,0.01486105318946,0.0
0.0054538745817229,0.0012601893854885,0.0003654142092599,0.000235668978463,0.0002135877881028,0.0006602601780458,0.0116586472828554,0.0050075338731098,0.0002773483619295,0.0118818587889891,0.0
4.5906744520669146e-05,7.079615372176072e-06,0.0001117649078165,4.763605043253119e-05,0.0017672643662095,0.006513681489791,0.001392091534634,0.0068021496863249,0.0013653703292224,0.0105387102306923,0.0
0.0041672006715946,0.000237126748674,0.0005862141453213,0.000373992108866,0.000119147554085,0.0001613986272206,0.0070820080589696,0.0015287825067075,0.0005037926741481,0.0016044352138508,0.0
0.0005202693604272,2.3970659286708454e-07,2.0568547864646767e-05,2.2768339103954385e-06,3.993903314061971e-05,0.0047359214799839,0.0034413728656746,0.0051924518121873,4.352243758950526e-07,0.0002927613829953,0.0
0.0010375127401779,0.0014465629676763,0.001470962314696,0.001435354204728,0.0012670836276146,0.0006744921627741,0.0104500525994584,0.0040130728345201,0.0021347596382814,0.0042062664991212,0.0
0.0022834717000883,1.1847268359591653e-05,2.9796716991973508e-05,1.467755332679871e-06,3.966946810863561e-05,0.0001798387992255,0.0021655853925298,0.0011800820255683,1.3690508681591437e-05,0.0001402999980787,0.0
0.1298205505239669,0.0065280244790035,0.002983239862235,0.0047727481883629,0.0035302213844323,0.0029652217799908,0.168264676187586,0.0121105615476604,0.0469939861308771,0.0928444959235141,0.0
0.0321548026277368,0.0165998286706155,0.018993687361834,0.011779539503258,0.0019762496551276,0.001927421812588,0.0377411134602439,0.057684395296979,0.0127562549359444,0.0467462005105933,0.0
0.0054087557888496,0.0001575918181031,0.0001726847516066,0.0001762320512584,2.808283316635884e-05,0.0009628739136498,0.0022014203618621,0.0062447966939175,0.0003638059229279,0.0026827200714635,0.0
0.0027305017976627,4.092736782232258e-06,9.661015917036744e-05,1.4349093026827868e-05,0.0001285334162117,0.0004459780912508,0.0009636041699801,0.0006439442170073,2.029649033778681e-05,0.0028046180024595,0.0
0.1876241344236423,0.0616987950584132,0.119779416475428,0.0083680448749905,0.0006720434217367,0.0138592906390033,0.0457643760786967,0.0326099692786331,0.0519309215405001,0.0472656688725919,0.0
0.0024211801532603,1.21806119918722e-05,0.0864398509696348,0.1946662004562939,0.0036969149190288,0.0219705889999092,0.1757085107655652,0.1117977067160058,0.0404074660176746,0.2526369824932551,0.0
0.018199300526435,1.447945716465896e-05,9.659786641640728e-05,0.0007518969965451,8.675212257980942e-05,0.0012517117071637,0.0120985121039755,0.0103515686220139,0.0006231248241272,0.0033624357275153,0.0
0.0238287940393851,0.0025994724995761,4.715674956463477e-05,1.927515203430357e-06,1.0744275630985517e-05,8.7367453256792e-05,0.008492926024038,0.0168448581302331,3.79192727905037e-06,0.0100429337607543,0.0
0.0003724976174052,0.0016537110500703,0.0008167480241203,0.0003443018653637,0.000958908967671,0.0019565449439086,0.0003744957141338,0.0026781095728002,0.0006270090382164,0.0003166210852823,0.0
0.0006945168714453,3.48531373277252e-07,5.587637745502888e-05,1.1367889998607772e-06,0.0011364396909804,0.0050381409492449,0.0006413391925758,0.0014770638611515,0.0029708980506415,0.001619400006466,0.0
0.0341914465407256,0.0172704574102378,0.0124128837357404,0.0018163227662872,0.000336663522699,0.0009712177372457,0.0351384901681854,0.0358035083701353,0.0048421292167397,0.002233493776882,0.0
0.011696391900845,0.1333824379903296,0.0067792208823362,9.799512934354371e-05,0.0020375816766465,0.0039427386017921,0.3056504573965843,0.1757562413411282,0.0079508775523014,0.0198078371278475,0.0
0.0013505890655094,0.0005940576071846,0.0002290913138867,0.0002144986262571,0.000259521769473,0.0023582932577186,0.0086850315936605,0.001269169736284,0.0001736401756422,0.0011311537611199,0.0
0.1145862337208127,0.0148889350219303,0.0002610720388102,6.58648239796316e-05,0.0022607049793321,0.0152081278524049,0.0047306692701152,0.0940215994979839,0.0004382928461692,0.0174486483967939,0.0
0.1159793196685965,0.038967404720473,0.0275891143842837,0.0011608658253985,0.0049325055938828,0.0210892665312639,0.036339514731853,0.0042153058833578,2.1175645876935715e-05,0.0158528831764913,0.0
0.0018860300089493,0.0002142025301012,5.771692981047533e-05,4.159346964668865e-05,0.0002569402469731,0.0044279807465924,0.0046189399967151,0.0012906050726724,0.0001123686510591,0.0022294138298977,0.0
0.0154069558945434,0.0200059143252082,0.000679880484908,6.003199720817573e-05,4.492085806849988e-05,0.0007533620610379,0.001919041044014,0.0088561639862785,1.4423158483675357e-05,0.0107525820282237,0.0
0.0432834101165918,0.005228061531123,0.0053945866200897,0.0004125088191894,0.0017288109888587,0.0019767680105862,0.0076508795014576,0.0215377363110937,0.0017910643148715,0.0098621670102029,0.0
0.0296836779872002,0.0003280312890293,0.0001164963749743,1.0018260880144405e-06,0.0001101805359392,0.0017135946357586,0.0065501834387288,0.0094713614802195,7.007631132698467e-06,0.0058939975268349,0.0
0.0011921274462256,4.863170994705507e-05,5.601765608063232e-05,3.508179248568055e-05,0.0031637054082339,0.0059969292394585,0.0063873463644487,0.0385287933683175,2.774037168759525e-05,0.0085721890817747,0.0
0.0072783291819364,0.0001480623339483,1.2359753461739162e-05,6.735309117060842e-06,0.000567175076053,0.0097888746872939,0.0004643552089338,0.00707322848791,0.0101590814212355,0.0064916493244333,0.0
0.0055965097123819,6.844454334384168e-05,1.5631119625541135e-05,2.4004790725152235e-06,2.824266933511635e-05,0.0049374751334093,0.0060869795237931,0.0076737435510285,0.0063589525360386,0.0069241955117924,0.0
0.0667111105962325,0.0035404519329911,0.0114719223014369,0.004702727569465,0.0003531791243977,0.004209564331926,0.0393018365843829,0.0736813724611264,0.0025270775004763,0.0196597648931574,0.0
4.934153242798804e-05,0.0033433548144553,0.0003789750130168,0.0003282686258997,3.902644034774541e-05,0.0003852884154172,0.0125956810300647,0.0019923515803828,0.0038586912020356,0.0164054376535994,0.0
0.0113802702329357,0.0108971248266976,0.0039628112538409,0.0004948056215264,0.001262367193983,0.0042634638792965,0.0062891965116804,0.0071188043416407,0.003357415703979,0.0098793961330041,0.0
0.0409811452145794,0.0142270966679714,0.0007239447158105,0.0001479466008852,0.0034027663895763,0.0152614790581279,0.0830347073542077,0.056744082805115,0.0045627668004034,0.1116001421769737,0.0
0.0004431952284537,0.0002616443542304,9.044831406857662e-05,0.0001199994843979,0.0001381836005343,0.0001600657491846,0.0019816523363481,0.0003567600928862,0.0003239056454242,0.0026811405323834,0.0
1.3214849206972645e-05,1.1077635474828105e-06,3.6112359869877424e-05,2.949841737245884e-05,0.001120703551687,0.025919507993361,0.0043946108277524,6.454479988616353e-05,0.0016728612911628,0.0003092973763539,0.0
0.0095503450459412,0.0003402304374046,2.617469589299634e-05,6.024313745082305e-06,0.0002671523115552,0.0095926530107226,0.028186349312525,0.0506554809327638,3.7678176916921408e-06,0.0497581936229279,0.0
0.0551939155863078,0.0002673873732232,3.9459579838786295e-05,8.422907207982465e-06,0.0001243531050999,0.0001922699333725,0.0031289999177049,0.1116050566946368,3.775354393649368e-05,0.0007605434411137,0.0
0.017819749924287,0.0393070672947752,0.0039394433576768,1.9841675290227425e-05,8.181473310428901e-05,0.0017168331570664,0.008497843290027,0.0046014675571155,0.0013320673385622,0.0074286147635551,0.0
0.0410799420250434,0.0562134973008035,0.0471840382099593,0.0006215459473363,0.0183364272447295,0.0058061944977401,0.0667989022625106,0.1758461228699339,0.0039077884028703,0.1954679511728955,0.0
0.0025412595995501,0.0013642781202466,0.0015702875303809,0.0046375428081456,0.0007390263035486,0.0212004203241638,0.0896850068192428,0.0135394856160822,0.0008989371314239,0.0111499122336843,0.0
0.038658742064164,0.0151550725948557,0.0361955481303424,0.004922817756588,0.0015944301614741,0.0121676367968753,0.1189634034072429,0.0684953061758406,0.0077037826064637,0.0655698501144627,0.0
0.0002932103078306,2.104339458210277e-05,6.469678728532975e-05,1.3209969367300107e-05,0.0029665055731855,0.0030291945390489,0.0093469283911173,0.002076855365148,0.0029012395284012,0.0021835779922818,0.0
0.1532494046684956,0.0110391181831441,0.0001312475343747,0.0001779591196738,0.0002586987236496,0.0026555564188118,0.020404961158195,0.0172265181620515,0.0005348499164744,0.0002836387048953,0.0
0.0003434000573224,0.00064923167031,0.000921181697854,0.0002563029808016,0.0001510412355656,0.0028727997028707,0.0082359481398291,0.0011350145932942,0.0029528217974864,0.002997697259114,0.0
0.0070179661845392,0.0135618908778611,3.150925141358644e-05,1.6801366677977794e-05,3.3186914673537585e-05,2.0330365027573967e-05,8.766552096821541e-05,0.0356369995890967,0.0002467993553864,2.2935776264030452e-05,0.0
0.000202698071481,0.0724488515928814,0.0095401502942366,0.0026940239273923,0.0013534942822072,0.0237023972747437,0.1118695633292111,0.0792188298519499,0.0098787518740368,0.0225488546303986,0.0
0.019841970756992,0.0187326809176587,0.0216959070042484,0.0096733722049496,0.0031990090177123,0.0130035299745975,0.0459865736987781,0.0568563162972298,0.0081047041716155,0.0945588498925675,0.0
0.0003292428851704,1.5664839120146067e-05,6.671324356494548e-05,3.4300441161487245e-05,4.397155273048797e-05,0.001528912134677,0.0467152880688365,0.0481256169049965,2.2332429220098607e-05,0.0031118981665259,0.0
0.0001866212280836,0.0513680774520656,0.0001446144592675,0.000219545544257,1.4607754269506477e-05,0.0003882560542989,0.0153998517540588,0.0374711709659901,0.0045793255234236,0.0065987140323033,0.0
0.0003045616476692,0.000140047875125,6.635548108776439e-05,4.921905261904419e-05,0.0038323641131048,0.0096807387938521,0.0040457911161494,0.0113961872445008,1.5487133160864072e-06,0.00458227750825,0.0
0.003301406719432,0.0028121696578731,0.1281331761540832,0.1669566107535117,8.190545010131251e-05,0.0314888575066858,0.1863929868030752,0.0947345156915982,0.1561483272140463,0.1878399781224931,0.0
0.0003174540672085,0.0001687305212369,4.846418731862916e-05,0.0003408955533874,8.964456262909159e-05,0.000777985360053,0.0089652115880905,0.0011649462859301,0.0001524682167167,0.0001150251492668,0.0
0.0252177533724513,0.0638100313652468,0.0636044671069321,0.0007001504592898,0.0045821605440505,0.0116790821112985,0.1328250812507963,0.0645623179550056,0.0353376964361234,0.1687852680072115,0.0
0.0922681875731614,0.0056732927934008,0.0015510853882022,0.0016789546068215,0.0006278987755758,0.0003215667231991,0.0100202301799962,0.0207866678698057,0.0004788974365463,0.0041181052100212,0.0
0.0070454296984293,0.0097474893352587,0.00129565254058,0.0003680743612651,6.333083270566604e-05,6.592495342325677e-05,1.826937882573685e-05,0.001916909431055,0.0015271822521288,0.0005814938051637,0.0
0.003476312350511,0.0001826126838948,0.0002027481429239,5.751265348327532e-05,6.555689378628287e-05,1.4090510273396042e-05,0.0004422126822305,0.0014768056303624,3.5219423934025e-05,0.0053950279963684,0.0
0.0015432646424593,2.983940865286441e-05,0.0001103322840035,0.0101072650617922,6.40850894167511e-05,0.0204371245765161,0.0008146628159087,0.0034097645801839,0.0300922272945269,0.0215257448480535,0.0
0.1722273394434032,0.0427688904851321,0.0981134451752593,0.0004799336240402,0.0001382194594042,9.734936018305228e-05,0.0090255881093513,0.0965093687714296,0.0215913616499265,0.0397106030939473,0.0
0.0252263416973102,5.1979796523435925e-05,7.249135758384106e-05,8.107983300056736e-05,0.000170283251483,0.0002836536671987,0.0104097512694197,0.0024046731982795,8.851566955316546e-05,0.0055781598733519,0.0
0.0005314561514959,2.1113675868304156e-05,0.0001186567577351,2.6896682053586564e-05,3.026228639480249e-05,0.0054737830865881,4.11033902587496e-05,0.0011477972124945,2.0589540291367312e-05,0.00273926812481,0.0
0.0015761123772043,0.000671461875046,0.0004894553528818,3.692760026896471e-05,3.8175139932007055e-05,0.0042397153939109,0.0066246065099707,0.0106165115001691,0.0003315091567651,0.0010936015425398,0.0
0.0417341591899917,0.042118984113745,0.0068011406009903,0.0002253916289099,0.0005767901250175,2.2074945286560364e-06,0.000446433060574,0.0078144367827423,0.0007475607204853,0.0189651550068658,0.0
0.0244725429821594,0.0020335510977138,0.0243355618354865,0.0216136381545512,0.0098969367051906,0.0173644799040567,0.2044554135830461,0.1550652575370052,0.1056678678788339,0.1270238042876559,0.0
0.1136640707953209,0.0100373713426076,0.0001445842696174,0.0007862730821006,0.0019212849753311,0.0064679878426221,0.0203533848681386,0.0107094104788352,3.6492306956914695e-05,0.0014857368538885,0.0
0.0028913254941316,0.0183055569802983,0.0213971249306176,0.1007213013544337,0.0264217470745718,0.0939101191162895,0.166223659638653,0.0544795448182611,0.0225919813851977,0.0697195026178442,0.0
