MAV_f0,MAV_f1,MAV_f2,MAV_f3,MAV_f4,MAV_f5,MAV_f6,MAV_f7,MAV_f8,MAV_f9,restimulus
0.5441991006064276,0.038008634095978,0.0407878914439511,0.0318775244140694,0.0051719508678917,0.0023956574486677,0.1033026409106618,0.3045266753896079,0.0223029158755545,0.111428895080808,-1.0
0.2440858041309369,0.0694301275355166,0.0228310094539808,0.0015926227106189,0.0019805377948015,0.0023724058120606,0.013853223940613,0.1081401551903817,0.0010127211771547,0.0351184324490359,-1.0
0.5335778401234663,0.1114052187354397,0.103490122145943,0.0023546633798095,0.0024826858382963,0.0023203935582573,0.0262884518072565,0.2822512048302858,0.0016649650679772,0.1107896534747488,-1.0
0.4686405723792957,0.0780652631259445,0.0131536603210972,0.0055648578167473,0.00326625345176,0.0024993748535544,0.1044016141913688,0.1040361066217026,0.0027846545631462,0.0324437658160156,-1.0
0.1568992771812693,0.0248200577627201,0.0666781412665665,0.0028621535545392,0.0047512390569019,0.0024889143669814,0.0122242536619253,0.0366168768657334,0.006452684544104,0.0256087644785762,-1.0
0.5335793133192003,0.1119453186196263,0.0211608009920393,0.0167399106844757,0.0024240039279453,0.002400473669813,0.0258213587067017,0.0676620828915099,0.0143986118759319,0.0183784114391383,-1.0
0.4305261705573567,0.1016645344182049,0.1335138367428865,0.0061678740789182,0.002539152101192,0.0023831690584307,0.0076020010194858,0.1739912029771209,0.0054099741515303,0.0665367476685594,-1.0
0.4468115925392687,0.095245513559973,0.0441253773479089,0.0337860344600455,0.0023987911111589,0.0023913843416366,0.0805288863917549,0.1563099001419064,0.0390860747254632,0.0341314361790464,-1.0
0.3417322728411385,0.0378594054329679,0.0132381571498217,0.0060017713876806,0.0024092688352679,0.002434966028733,0.1173778201457719,0.1844694289390326,0.0079761093939778,0.0284564865059911,-1.0
0.2037817894985251,0.0349232211089857,0.0317503321245648,0.0016257203097977,0.0024594676275831,0.0023878887709217,0.0266233978939604,0.2720053301350439,0.0013441998676085,0.0857828015579046,-1.0
0.4568468817396113,0.0735922199223396,0.0008568869783584,0.0006961855804962,0.0024194073550605,0.0026931544120499,0.1143763406666704,0.0970723471940162,0.0007694428979859,0.0051682887843684,-1.0
0.1565687576892524,0.0182726035884757,0.0219787592696523,0.0006938466763236,0.0023756008029408,0.0023869145000157,0.0116527190974344,0.0307114520331852,0.0007805532007121,0.008731308679882,-1.0
0.4016015862950668,0.0596644076644514,0.1199098359161344,0.0009110705370591,0.0026053463657263,0.0023823669201304,0.0127478429889949,0.114530404404568,0.0029308075677405,0.0521265346344401,-1.0
0.316273724689489,0.0246338134535126,0.0018825298966565,0.0017547589684821,0.0024428927563629,0.0023802125829363,0.1399498225294849,0.1380846858848606,0.001195424799675,0.0167927244383449,-1.0
0.3178853764334601,0.0327676524902233,0.0011968749226738,0.0011141682903084,0.002411746548737,0.0024085556219664,0.1050089218007571,0.0963656848322789,0.0008311697979067,0.002689289864524,-1.0
0.2474178332941647,0.063611765559401,0.0457090504614389,0.0012703320189413,0.0025265775014206,0.0024438500484421,0.0054563436984944,0.1754076715305323,0.0012069602186647,0.0629464536132901,-1.0
0.6295915956163778,0.1666379916201426,0.1756598834853374,0.0064332633255628,0.0055274553392658,0.0024434809664649,0.0140728619927835,0.2759168843867337,0.0041276315517145,0.1263811431699112,-1.0
0.4815850248778102,0.1045499275714757,0.0944124539167705,0.0554715494093126,0.0026155336080736,0.0023764422197008,0.0806273668108841,0.1800353307684229,0.0454236246571669,0.0635885871540336,-1.0
0.5633930461832295,0.283426930366783,0.3116854375397617,0.0039675679727234,0.0028463600264038,0.0050922679967633,0.051817166184594,0.3006734773356797,0.0158242445039131,0.1501913472203839,-1.0
1.5555124596073542,0.3919281448482896,0.3116181668148409,0.3048764201116624,0.04437351165253,0.0063675246275072,0.0632969460932772,0.3052895442812818,0.1925957131511291,0.3527456610863688,-1.0
0.3236152083309827,0.0769611036189864,0.0160136202459968,0.0013498693248408,0.0024138141572268,0.0023778044903188,0.0011896850577557,0.0131603592252406,0.0013331418348911,0.0041048854992947,-1.0
0.4760920862648878,0.119177340259078,0.0988103599361996,0.0031401200508392,0.0025293336261789,0.0024144517813263,0.0033705387542903,0.0753510235133659,0.0023770193644945,0.0259855278275435,-1.0
0.5882334089511956,0.1446909763961533,0.0066699847312943,0.0029206711123841,0.0023953485329446,0.0036922469857659,0.1484582581167033,0.0868440854351531,0.0018168288974261,0.0322058130958865,-1.0
0.3274272172037727,0.1270419535609331,0.1942113890272203,0.0185977034729971,0.0006215230864337,0.0022098460686406,0.0049078255393658,0.0353016515599169,0.0168533871241655,0.0282240870372226,-1.0
0.5316365719441161,0.2142093172918694,0.4979871484460506,0.0582650103316602,0.0048742241338644,0.0034440769534449,0.0200007665298119,0.1165260427952318,0.0721736765529119,0.1040185056509098,-1.0
0.4572727283488647,0.1375421971663123,0.0399452623669499,0.0468974173762886,0.0024542370877995,0.0025209184593289,0.051703338228676,0.0629762285507662,0.0274503384406844,0.0168413093553207,-1.0
0.0257036604429997,0.1946388682909623,0.0592378299144077,0.0160725216568097,0.0315878380791117,0.0155740761586037,0.1092599379802705,0.1353782954296663,0.1193499821000339,0.0677860947149142,-1.0
0.0976377444026124,0.0038636441078259,0.0293957649442798,0.0374736973406018,0.0027437133136586,0.0026264281286951,0.0748483127787466,0.1768332437796422,0.0073754634615059,0.0579067857055924,-1.0
0.0193544077128933,0.1844520130792808,0.0784368344721971,0.0224015018571542,0.0295007670536074,0.0173684032268658,0.1051326428215784,0.1642356035248141,0.1137097263794366,0.0637932999394283,-1.0
0.0622163773922548,0.0048126478676121,0.0788296635727173,0.0124873734201558,0.0022993124402286,0.0024956183323154,0.0321328230067953,0.1468930082528997,0.0081920114413111,0.068444952500547,-1.0
0.0070941895812909,0.0372815675747824,0.011387199050207,0.0043366185330525,0.0207042991369816,0.0084396457843012,0.0199688730544171,0.123439078243157,0.0260673022309115,0.0454342310548975,-1.0
0.1635474930095498,0.0015358259744505,0.0430489406311208,0.0363404659266468,0.0019857446646021,0.0024223140466912,0.0543480516835157,0.1802450882302923,0.0017256864859386,0.0526294439770931,-1.0
0.0319692186016475,0.1107682202482493,0.0500583388433559,0.0342293282722383,0.0265410128547431,0.011021593514482,0.0797069796166069,0.1522358402737849,0.0922682620431531,0.0560797864888238,-1.0
0.0744252666608778,0.0010734567896716,0.0692134754808218,0.0381580727085452,0.002168692872067,0.0027344527533886,0.0555691016086399,0.1305015365035689,0.0055283254890952,0.0639980604583691,-1.0
0.0262299849520175,0.0612828307424322,0.0100265226613717,0.0299117528467411,0.0282870300941237,0.0061998044403064,0.0405048795062435,0.1392418355014392,0.0661530396852872,0.0484969659059484,-1.0
0.1655717495536738,0.0025748498193397,0.1167692084717499,0.0421414845175965,0.0026696721361144,0.0031512333783821,0.066662547982646,0.155166532524641,0.0032038688465606,0.0728264803135023,-1.0
0.1219095602431841,0.0011755335312505,0.0356763680819019,0.0081948383445329,0.0020450861811207,0.0023493116022283,0.0391999983552814,0.1386159701096791,0.0011950498161379,0.0727637592853158,-1.0
0.0294382583075702,0.3026769518576176,0.0668381451780213,0.0329325118125077,0.0423436054515891,0.009655803726325,0.0810116823619678,0.1731512756065135,0.203805418867759,0.0806074697043403,-1.0
0.106256351341189,0.0036006472519393,0.0755343082565384,0.0161660454320957,0.0018852276503616,0.0029336801737562,0.0234430840854414,0.1307133071982447,0.0024413729586396,0.0508431671445709,-1.0
0.014603663612732,0.0699416319944083,0.0428862633106823,0.0076084585339372,0.049187867328205,0.0184708364051763,0.0537947880766519,0.1146607581693121,0.0698045062436141,0.0477766371105103,-1.0
0.2454960474167554,0.0023444756382533,0.068960019186773,0.0096996796728182,0.0014008828302286,0.0029461178831698,0.0580468404730191,0.2049421915103635,0.0003968857988715,0.0945259711266665,-1.0
0.0417478651363618,0.2157822442508374,0.1404944380712632,0.0225989763101176,0.0722165059592854,0.0339095198423376,0.0610314970167428,0.1369182600614608,0.1828224639173004,0.0622144525487163,-1.0
0.0941047333716544,0.0037535812228044,0.0777081025687061,0.0200590823845646,0.0031029133250623,0.0024083154603356,0.0511572054753879,0.1970810127029051,0.0088190462423029,0.0834386370175013,-1.0
0.0630347619679818,0.0028832832143741,0.0156906437632411,0.0029065382226535,0.0019936569923116,0.0024346172226471,0.0298966696070544,0.1337012007035402,0.007125824735456,0.0790715280001788,-1.0
0.0100208372847353,0.033723359236403,0.0173368364467028,0.0005815827942241,0.0194389947220452,0.0151105214169648,0.0174404858297314,0.1182658893477983,0.0280813563618734,0.036797165003065,-1.0
0.0175589973942419,0.0588430706907856,0.0318944382204393,0.005422561173561,0.0468488828412619,0.0307737280654778,0.0285356760193156,0.1333246058393457,0.0547552498406557,0.0393103284029063,-1.0
0.0727389368132032,0.0012984669061364,0.1148315929804525,0.008857309951443,0.0022594143942576,0.0025352875546126,0.0321826424643437,0.1528965640940263,0.0145948193333518,0.0645794220511004,-1.0
0.0634883210174151,0.0017245282295548,0.0473624903623063,0.001758711449488,0.0022759065151938,0.002434424892391,0.0267339533273336,0.1357760339795185,0.0105881446214477,0.0651190162073473,-1.0
0.0138157380626803,0.1119429370001305,0.0804874546863777,0.0073172549604789,0.0244334610322621,0.0108630401057999,0.0122902334865076,0.1185605763448281,0.086103308553082,0.041428929216311,-1.0
0.0722977145889338,0.557170383998575,0.4274168983868947,0.0461228865185978,0.0577174058018236,0.0233637366769119,0.0685712884547221,0.2867691573140999,0.4450826387385732,0.0855902684784823,-1.0
0.0369026612431527,0.0013304175205962,0.0362776722737376,0.019560175449622,0.0009112689509199,0.0018162856132041,0.0253470593691467,0.1196255554416461,0.0129434657264544,0.0464663754359186,-1.0
0.0257065141725794,0.0055583732162187,0.0069084887267806,0.0069418559336574,0.0012852908268865,0.0021213301011754,0.0165440206137909,0.0931582869479485,0.0328328217403686,0.0489348703273354,-1.0
0.1155642629795181,0.3121398291537428,0.1006917720682335,0.0939312936407256,0.0598229902774777,0.0215894956523167,0.2667403029631465,0.4203875556864382,0.2775082147818725,0.0363752276213737,-1.0
0.2496599940601279,0.8506211629017255,0.2748794804058821,0.1258958452137065,0.0655135814532872,0.0190422525407718,0.4540465204634109,0.717513494576755,0.1956072933172948,0.0527670897472106,-1.0
0.1542041839836029,0.0627174991490484,0.0332259068247051,0.021822089322098,0.0191318645763215,0.0290003762004527,0.4389420322549954,0.6062661413603734,0.209328786353562,0.4216110735382308,-1.0
0.0132518916325625,0.0825120333581437,0.0408981132847508,0.0420527134598875,0.0170585725097201,0.007185962577278,0.090008987289217,0.076728202373305,0.1281942244337196,0.0709816214095018,-1.0
0.081505787232095,0.3538667433075172,0.1342386738333036,0.1143817814233675,0.0359492900392698,0.0119867806677821,0.192565508989826,0.2176426618695209,0.1404708373877222,0.2275705382852729,-1.0
0.1313790232757541,0.0014820362730021,0.0332925672026046,0.029675733706373,0.015652269924557,0.025462088894012,0.4332750158819507,0.4252065527408666,0.3192533116004901,0.2115868015208234,-1.0
0.0986711255963873,0.2310923089675177,0.2184128280693917,0.1698846286888454,0.03893925645825,0.0179495429331431,0.2949138299115059,0.4735443124451955,0.1788187949588254,0.1961549794149324,-1.0
0.1167085853336795,0.0028409409775062,0.0032560140062273,0.0024963691514663,0.0094836890444787,0.0259003242281982,0.3822949209967943,0.4383134098984249,0.2121488514934039,0.2335947480896233,-1.0
0.1229867026887072,0.0005236927440332,0.0025369724487754,0.0023817586940517,0.0048144022642055,0.0138435060258587,0.245999219896301,0.2209835595023153,0.2730894673535677,0.2415705488782854,-1.0
0.0816651252766157,0.2970833178274765,0.0563983259003176,0.0353809349321535,0.0169384088029335,0.0099217813986409,0.1617227905716546,0.3384562212995259,0.1530842104351443,0.1332748227553735,-1.0
0.215112757821691,0.6057085271418573,0.114229923213029,0.0367800551791681,0.0221200898704512,0.0065456982472756,0.2783321881978832,0.6700112273873583,0.150649758362914,0.1997491742868537,-1.0
0.4459159721398038,0.0015384118289753,0.0271655810171369,0.0190970241147517,0.0272998866056311,0.0418447752556752,0.3585496500441051,0.3876735010716701,0.2377105326459507,0.1037820546839712,-1.0
0.5740329382975138,0.0036195885364877,0.0169378779496344,0.0098792059822545,0.0142251627622438,0.0180539842795983,0.2160181916474283,0.3517443308101987,0.3685285388260809,0.0799028734772671,-1.0
0.0647351224657899,0.073046714956458,0.0144669292976952,0.0327638559750158,0.0283488463257696,0.0133019401706269,0.1536719196725364,0.2209915042342344,0.155118110736277,0.0645258379098664,-1.0
0.2015603723287471,0.0020625610870137,0.0040546963094681,0.0033942652285755,0.0022603405235228,0.0033640856830517,0.0824793962596921,0.1617807213774187,0.2536507080033341,0.0373866705674678,-1.0
0.5366957225412452,0.5494137011862584,0.1723495518854163,0.0816170308576142,0.0248967578280466,0.0276794419416291,0.8460317221498801,1.1333410425096535,0.1541857262640313,0.043226573152857,-1.0
0.1314084700143529,0.0028034627477691,0.0082417060485422,0.0345405778612777,0.0200667474395679,0.0341660804526474,0.3722155391204362,0.293977125409067,0.3382659906849051,0.2749562824683905,-1.0
0.0331098260118038,0.1464267279161046,0.0695499101327657,0.0223154516271735,0.0480875026464459,0.0149346073120661,0.1509397175303561,0.1313542034304946,0.1261545882536991,0.0572093604684607,-1.0
0.2762563339099177,0.003159239886915,0.023878664418078,0.0159270528323256,0.0037178349716108,0.0093711734403666,0.1212212604912933,0.2452667005001397,0.2936511146836909,0.1333885872047761,-1.0
0.2533320977743978,0.0011904733252804,0.0051347231974959,0.0044381039639211,0.0021666403319146,0.002592288017255,0.0194991094716883,0.176783127259531,0.227553834548649,0.0550629384369618,-1.0
0.02248488723573,0.1399701034344028,0.0519448448383275,0.0282768595592746,0.0149009870102394,0.0047282308519646,0.0739219670038942,0.0796989045303081,0.1154792334013108,0.0219574041940673,-1.0
0.0782968528653364,0.4321212912960357,0.1269969848540375,0.0555202197397925,0.0266844887190493,0.0062812370718595,0.1990351216733824,0.2826282887160206,0.1253464732438092,0.0773763293678902,-1.0
0.1693691827356984,0.0051773623543868,0.0086684691595701,0.0154120305165583,0.0025936112355788,0.0098031868225197,0.1215990505992198,0.1398973838261427,0.2478048165890412,0.1011843024672109,-1.0
0.0977290761212759,0.180808007671325,0.0459985053621284,0.0119187986398882,0.0651425003100354,0.0067405623402995,0.3133358758017119,0.3319737494678963,0.1467613463058764,0.0257760840849527,-1.0
0.2701517172145164,0.0045003475785302,0.0019514739453482,0.0024281657006059,0.0020590936899872,0.0021333540126992,0.0256308373610842,0.2116172902983256,0.2290450152428153,0.0346751105259936,-1.0
0.0326151179735678,0.1216899774163213,0.0291913545498711,0.0343972313843672,0.0131009003403195,0.0032421879622005,0.0814842186543118,0.20472347258016,0.1291436575987538,0.0253496793477769,-1.0
0.1314854181091124,0.3760747900425147,0.0810560045008645,0.0798231481224087,0.0233927959910162,0.0037052627410583,0.2191429674011153,0.5706614900013612,0.1482274175096501,0.0787928477713072,-1.0
0.2238678605347977,0.0024731619078868,0.0026026900151638,0.0024407598225556,0.0019247276590355,0.0022532671050643,0.0413647088337532,0.1604983604457898,0.1930567911123479,0.0705141892950498,-1.0
0.2668323192330183,0.2343507708918593,0.1253529196076092,0.0995132201127844,0.0476979376183055,0.0564337945082815,0.458024525242352,0.3102067271077489,0.0949687666031312,0.3632813895611427,-1.0
0.517137423409105,0.0208722431999309,0.0049944145078211,0.0336536143571733,0.0079319087396009,0.0381418268157193,0.1071344836083792,0.3356169096147541,0.004580954900395,0.1041364930117098,-1.0
0.5259026078901922,0.0112848613334807,0.0014024084205705,0.0050382770830076,0.0023285762605554,0.0271173665464665,0.1060271676940183,0.3539646688215023,0.003135411852499,0.1243852990445074,-1.0
0.4942545652423365,0.0397601767585688,0.046553529453294,0.0404777247750586,0.0210768523443405,0.0321976256489165,0.220937575275282,0.3211976630465634,0.0262444991533947,0.2116602556863958,-1.0
0.4820286461271439,0.147535395245075,0.1548092296539338,0.1370011773618217,0.0482496177705497,0.0579491541873068,0.4706357297682064,0.4104716687196978,0.129180442394159,0.3816832703157056,-1.0
0.3947535096164257,0.0231466135402734,0.0184658414470513,0.0050470153783527,0.0026266086919956,0.02869571767444,0.0900574177316902,0.1587421465320772,0.0181692092393309,0.1545073645842442,-1.0
0.3210603606551557,0.0039065337201694,0.0025107169074877,0.002643680669964,0.0016861711127891,0.0222789693121585,0.0891889037451505,0.1437589936571406,0.0026854323212241,0.1518736023391094,-1.0
0.2296973782947122,0.019041388625572,0.0576407451322135,0.0332041487455173,0.0134809986459665,0.0475976859596543,0.3351776274901267,0.1838282004477142,0.047936967162017,0.2669181524803411,-1.0
0.3435231398712233,0.0899243272769468,0.1806966075388231,0.1388886439888733,0.0395857259367124,0.0912227871647567,0.6863568103408699,0.3089401775368963,0.1801614274624186,0.5306372387057149,-1.0
1.0577660664110613,0.0970788171887369,0.0593309408097853,0.1037216681970139,0.0286549218297304,0.046522129192733,0.1692732363696024,0.3386702194886906,0.0392534120283744,0.1234323691427216,-1.0
0.9448815396631136,0.0607985684754407,0.0232681108359684,0.029992813592276,0.0101447669483897,0.0293792353660318,0.1016325147373555,0.3848750524585966,0.0094000828775818,0.0866054452420271,-1.0
0.4868942483055206,0.0209363951856238,0.0512281865930711,0.0430739844275791,0.0177712650876231,0.0384203368744067,0.2509255143862822,0.3216794862952465,0.0499468198149879,0.2159751284621791,-1.0
0.4389603993581535,0.078765213319521,0.1399066239313912,0.1301520811989477,0.0400689430732046,0.0695064016032686,0.514301495525452,0.3810286984510924,0.1529894089647817,0.447906123334494,-1.0
0.9051122115992104,0.08670072620074,0.0467257377181678,0.0921926278876071,0.0277527507608547,0.0749804074741854,0.275910226062675,0.3726703159468487,0.0642951196716864,0.1887737275471744,-1.0
0.7502860479927248,0.0372628225568648,0.0135086664833245,0.0258974675122269,0.0094101326392224,0.0414302486117103,0.1467158571694378,0.339948045608465,0.0194868728141585,0.1245134348767137,-1.0
0.6153577687367895,0.0365904851577601,0.0313376043157882,0.0321956119576751,0.0111528135048956,0.025114212336509,0.2068984495721056,0.3256118938737847,0.0287732227890993,0.1368924337712437,-1.0
0.5924183002828349,0.1156636462198058,0.1050770661526937,0.0965064711065425,0.0296090650327616,0.0524390883874992,0.444477989931019,0.403168238665539,0.1150308922322679,0.3231683540081277,-1.0
0.5095941772758065,0.0320028862483396,0.0036732142751711,0.0143935996576025,0.0037669171492888,0.0279916817919558,0.1071823955355167,0.3090954059030434,0.00097399088272,0.111720955512,-1.0
0.3903366874495136,0.0061448469423879,0.0003757886695823,0.0036210363304064,0.0009244558082456,0.0192998787363526,0.0881924427600973,0.2472447753370905,0.000675220400559,0.1132445797388794,-1.0
0.2448740651085109,0.0779550712906152,0.1318430424650804,0.1520175061286169,0.0326814020533806,0.0466865887699658,0.3998685046904899,0.2559544914148242,0.1568956164873519,0.3667453895665907,-1.0
0.6104314277651887,0.044005959076481,0.0124861179085552,0.0313128793349714,0.0077515235848303,0.0336724617137175,0.0894750871337658,0.2093050607846901,0.0118031641791695,0.0507279473562739,-1.0
0.2292538487327737,0.0157910674050594,0.0466042665011927,0.0518787456462997,0.0122991847087488,0.0381566413744759,0.2414934609233442,0.189034380881412,0.0410182571721776,0.260846523438117,-1.0
0.6984195842751564,0.0396232242755317,0.0155678930695261,0.0639034530552047,0.0102451795215354,0.0285107380702199,0.0444598240827221,0.2349704547324068,0.0151950598700127,0.0052150256576272,-1.0
0.6648395297161556,0.0250116089455791,0.0063985747094198,0.0166161487590378,0.0026379861030771,0.0123674050813269,0.0417452224567383,0.2102721855506408,0.0125101054278302,0.0085729626717517,-1.0
0.2026127315218656,0.0655778849751011,0.0689760512530339,0.0454937946871123,0.014785637933016,0.039942987212679,0.3339670998371967,0.227917064850141,0.0561101205882214,0.2211759817936722,-1.0
0.4425867196123641,0.1731511920040031,0.1611954758542081,0.1128356560461571,0.030780642806226,0.0695377138567445,0.5985514145981728,0.3998162967309459,0.1587355852502307,0.3978901843705213,-1.0
0.7177185547625011,0.0449017421256535,0.0080261570608676,0.0357889788188115,0.009387890603279,0.0287673861767434,0.0607162409816681,0.2162851467397967,0.0003480244781974,0.0299645148139232,-1.0
0.3305888727528346,0.0605912658619981,0.1039934824535072,0.1041063024348981,0.023603923300353,0.0439798328160058,0.4822949689972063,0.3178999995721983,0.096386812912648,0.3345605254384936,-1.0
0.5604311901157808,0.0258323136457899,0.004233088923079,0.0257157208908425,0.0026090802037216,0.0256379873847966,0.0464647015605642,0.1856194179822873,0.0007923235983645,0.0303846447315574,-1.0
0.5123872238475667,0.0189444223975647,0.0013434175181014,0.0037417863728004,0.0014855803146432,0.0129977416197696,0.0495023682553173,0.1809634826523502,0.0012500053213102,0.0272479633977525,-1.0
0.2192698588032766,0.0132303519870825,0.0286943653786632,0.0294281995102907,0.0064784808659434,0.0188486705455658,0.2660686497855747,0.192993354609098,0.0283046790078113,0.1539016662279665,-1.0
0.2491180457973382,0.0700836375541895,0.0908108485768385,0.0929156337506784,0.019422632846486,0.0422104181371857,0.5658314451891934,0.3257964092044153,0.0824338673432441,0.3356665945466197,-1.0
0.5806400529969081,0.0412264457320625,0.0319149856285821,0.0338952356234543,0.004197280412516,0.0297386783989943,0.0567260515960042,0.1856856722153518,0.0581488017445978,0.0443718184025944,-1.0
0.0140634825960701,0.0075592025956139,0.00549015523439,0.0070217707551549,0.0068999796673282,0.0289225428286491,0.3899479632736664,0.1137783225291276,0.0603790024020014,0.2797292023746801,-1.0
0.5426926663231845,0.1390105004192515,0.1287495620124646,0.0294681284271532,0.0361584365834172,0.1292018641071703,0.4097336001718161,0.8899152110288955,0.1881086339918303,0.7096298021921845,-1.0
